ID,FK category,FK company name,FK job type,FK location,FK time,FK job title,count
751,33,9124,3,1989,168,10257,1
752,9,12494,1,676,168,10593,1
753,9,9113,3,334,168,10743,1
754,9,9831,1,1979,168,10838,1
755,9,12382,1,636,168,10961,1
756,33,12384,1,1982,168,10298,1
757,15,12182,3,2574,168,11097,1
758,15,9225,1,422,168,3021,1
759,15,12660,1,742,168,11316,1
760,24,9728,1,1619,168,2909,1
761,1,11379,1,2491,168,11739,1
762,15,10903,1,1696,168,11789,1
763,33,12384,1,1982,168,10298,1
764,15,9415,1,429,168,5189,1
765,1,9787,1,1696,168,11207,1
766,33,12396,1,1468,168,12211,1
767,33,12387,1,1982,168,10182,1
768,36,12856,1,2023,168,4156,1
769,36,9659,1,966,168,12786,1
770,36,9104,1,1696,168,12799,1
771,36,10409,1,1755,168,13157,1
772,36,12856,1,2023,168,13168,1
773,36,12054,1,745,168,13284,1
774,27,9436,1,1982,168,8200,1
775,36,9092,1,933,168,13514,1
776,26,13047,1,1164,168,6793,1
777,20,12887,1,2902,168,13235,1
778,36,11487,1,2397,168,5805,1
779,26,13030,1,2902,168,13810,1
780,27,9905,1,429,168,14050,1
781,26,13047,1,2535,168,14147,1
782,26,9103,1,1842,168,14201,1
783,36,12856,1,2023,168,4156,1
784,36,12856,1,2023,168,14369,1
785,36,12851,1,741,168,14412,1
786,36,12860,1,991,168,14494,1
787,36,9545,1,742,168,14536,1
788,36,12856,1,2023,168,14582,1
789,36,12860,1,1764,168,14669,1
790,36,12860,1,2537,168,14864,1
791,4,9365,1,1979,168,4770,1
792,26,13030,1,1425,168,12742,1
793,23,9109,1,2588,168,116,1
794,15,10836,1,1055,168,16505,1
795,15,9588,1,429,168,3652,1
796,15,12465,1,1764,168,16723,1
797,6,9092,1,2607,168,719,1
798,4,9289,1,1061,168,1366,1
799,4,9747,1,1324,168,2190,1
800,5,10100,1,809,168,20044,1
801,32,9646,1,568,168,10902,1
802,32,9646,1,853,168,10902,1
803,9,12382,1,742,168,21323,1
804,9,11729,1,429,168,21436,1
805,9,12382,1,813,168,3805,1
806,9,9871,1,1194,168,10259,1
807,9,9871,1,588,168,6281,1
808,6,12614,1,1918,168,21604,1
809,33,12396,1,1468,168,12211,1
810,6,9406,1,555,168,11896,1
811,6,10252,1,1696,168,2453,1
812,24,14166,1,365,168,21902,1
813,24,9769,3,2405,168,7919,1
814,24,9450,1,1364,168,22022,1
815,6,12594,1,676,168,22024,1
816,33,12396,1,2003,168,10379,1
817,24,9980,1,1626,168,22122,1
818,6,10176,3,2274,168,22208,1
819,6,9406,1,2583,168,12111,1
820,22,9077,1,2167,169,461,1
821,23,9469,1,1989,169,533,1
822,4,9154,1,2869,169,765,1
823,22,9077,1,165,169,75,1
824,23,9469,1,1989,169,1512,1
825,4,9096,1,1696,169,1798,1
826,22,9077,1,1174,169,1005,1
827,23,9469,1,1989,169,2450,1
828,4,9154,1,1851,169,1366,1
829,13,9192,1,1672,169,2906,1
830,15,10137,1,1842,169,3485,1
831,15,10137,1,1842,169,3737,1
832,15,10951,1,1652,169,4198,1
833,12,10635,1,765,169,4508,1
834,12,10635,1,765,169,4524,1
835,15,9665,1,1075,169,4591,1
836,15,9672,1,1764,169,4701,1
837,15,10718,1,1174,169,4763,1
838,15,9465,1,1208,169,4789,1
839,15,11162,1,2587,169,4015,1
840,12,10635,1,2302,169,4524,1
841,15,10039,1,1174,169,5065,1
842,15,10633,1,2963,169,5367,1
843,15,11311,1,1696,169,5416,1
844,15,10633,1,1626,169,5424,1
845,15,9130,1,2068,169,5693,1
846,15,10830,1,1764,169,5709,1
847,15,10866,1,1764,169,465,1
848,5,12245,1,1764,169,9488,1
849,33,12384,1,1982,169,10185,1
850,9,9154,1,2541,169,717,1
851,9,9303,1,1696,169,4090,1
852,33,9695,3,478,169,10185,1
853,32,9388,1,1207,169,10085,1
854,9,9154,1,2541,169,10707,1
855,33,9695,3,165,169,10185,1
856,6,12546,1,551,169,10790,1
857,6,9154,1,1278,169,3713,1
858,33,12387,1,813,169,10182,1
859,6,12640,3,676,169,798,1
860,23,12644,1,430,169,11211,1
861,24,9880,1,676,169,669,1
862,15,11346,1,1112,169,11386,1
863,24,9728,1,1619,169,11699,1
864,4,9154,1,1851,169,96,1
865,33,9695,3,1672,169,10185,1
866,15,11059,1,742,169,12044,1
867,1,11858,1,1842,169,12136,1
868,19,10502,1,2379,169,15,1
869,27,12878,1,1049,169,13052,1
870,20,12500,1,2650,169,13107,1
871,20,12899,1,1982,169,13598,1
872,19,9921,1,1364,169,8519,1
873,36,13166,1,2793,169,14488,1
874,36,12860,1,1371,169,14671,1
875,26,13037,1,1276,169,13840,1
876,36,12860,1,676,169,14827,1
877,15,13304,1,1916,169,15436,1
878,15,11119,1,354,169,468,1
879,1,13356,1,991,169,1269,1
880,15,12553,1,1652,169,15918,1
881,13,9190,1,1245,169,90,1
882,12,10728,3,2390,169,2914,1
883,13,13381,1,512,169,16014,1
884,23,9469,1,1989,169,2450,1
885,12,10728,3,1982,169,3190,1
886,12,10728,3,2147,169,3041,1
887,15,12329,1,2453,169,16416,1
888,15,11100,1,2181,169,16582,1
889,15,11162,1,1916,169,16624,1
890,7,10733,1,772,169,3847,1
891,6,10137,1,2247,169,16876,1
892,6,10750,1,1909,169,5383,1
893,7,13566,1,1979,169,9316,1
894,6,12329,1,2906,169,5370,1
895,6,13593,1,1968,169,4632,1
896,18,10656,1,2793,169,8312,1
897,18,11321,1,2433,169,4195,1
898,4,13666,1,1490,169,17783,1
899,18,11321,1,2192,169,4195,1
900,10,9747,1,998,169,17918,1
901,18,10656,1,2793,169,4141,1
902,18,10656,1,1957,169,7440,1
903,4,10777,3,2094,169,3770,1
904,18,10656,1,1519,169,3567,1
905,19,11422,1,2456,169,5826,1
906,19,11489,1,2752,169,18331,1
907,18,11303,1,1696,169,3878,1
908,4,13741,1,2354,169,4542,1
909,16,13791,1,2630,169,6281,1
910,16,9726,1,1174,169,18957,1
911,14,9728,1,1619,169,4134,1
912,14,9728,1,1696,169,19167,1
913,16,9805,1,1065,169,19348,1
914,14,10635,1,2621,169,19656,1
915,18,10656,1,1540,169,5786,1
916,18,9550,1,1720,169,3473,1
917,5,13872,1,555,169,19737,1
918,18,11321,1,2433,169,4003,1
919,18,11065,1,2167,169,19812,1
920,18,9550,1,2412,169,19829,1
921,18,11321,1,1979,169,19857,1
922,18,9550,2,2165,169,30,1
923,5,12000,1,1672,169,11,1
924,5,13924,1,1696,169,376,1
925,5,12243,1,830,169,20154,1
926,5,13924,1,1696,169,20178,1
927,5,13924,1,1696,169,465,1
928,8,13989,1,742,169,20432,1
929,8,12483,1,639,169,13895,1
930,17,14030,1,1977,169,3551,1
931,32,9987,1,676,169,10200,1
932,34,9220,1,175,169,21321,1
933,32,14083,1,754,169,21325,1
934,6,9957,1,1696,169,21341,1
935,33,12387,1,2204,169,10182,1
936,33,12387,2,1968,169,21393,1
937,6,12630,1,742,169,8250,1
938,6,10252,3,1696,169,3146,1
939,33,14102,1,991,169,10187,1
940,6,9406,1,1696,169,21431,1
941,9,9205,1,2739,169,21482,1
942,33,12387,1,429,169,10182,1
943,9,9154,1,2541,169,10707,1
944,6,9836,1,1979,169,7965,1
945,33,10261,1,1371,169,21507,1
946,32,9388,1,1207,169,10085,1
947,6,14128,1,2442,169,5083,1
948,33,9238,1,1696,169,21754,1
949,6,14150,3,707,169,21764,1
950,33,12387,1,2597,169,10182,1
951,24,9880,1,676,169,6239,1
952,30,12734,1,2761,169,21782,1
953,30,10721,1,2026,169,21790,1
954,23,12644,1,430,169,11211,1
955,33,12387,1,2793,169,10182,1
956,24,9364,1,1916,169,3052,1
957,33,12387,1,2793,169,10182,1
958,24,10039,1,1626,169,8023,1
959,33,12387,1,1735,169,10182,1
960,15,11346,1,1112,169,11386,1
961,33,12387,2,1842,169,21393,1
962,6,9404,1,2906,169,42,1
963,30,12672,1,651,169,21980,1
964,33,12387,1,1700,169,10182,1
965,6,10655,1,350,169,6346,1
966,30,10408,1,2167,169,8791,1
967,6,12640,3,676,169,22143,1
968,33,12387,1,2559,169,10182,1
969,30,10380,1,929,169,22225,1
970,6,12640,3,676,169,22334,1
971,6,12640,3,676,169,798,1
972,24,10298,1,569,169,10634,1
973,24,9728,1,1619,169,11699,1
974,19,9504,1,1957,170,675,1
975,23,9613,1,1307,170,41,1
976,23,9199,1,651,170,194,1
977,13,10425,1,2945,170,2980,1
978,13,10425,1,2944,170,3050,1
979,13,10425,1,2944,170,2388,1
980,13,10061,1,2204,170,3175,1
981,18,10656,1,1245,170,3579,1
982,18,10656,1,1979,170,3706,1
983,18,10656,1,1245,170,3722,1
984,18,10656,1,772,170,4188,1
985,18,10656,1,1245,170,4245,1
986,12,9060,1,1764,170,4272,1
987,15,11080,1,899,170,4566,1
988,15,10632,1,742,170,4699,1
989,12,10728,1,1982,170,762,1
990,18,10672,1,1404,170,3480,1
991,15,10842,1,1982,170,4711,1
992,18,11001,1,1194,170,4003,1
993,7,11489,1,429,170,3882,1
994,19,11489,1,1618,170,4028,1
995,19,9500,1,2142,170,6296,1
996,14,11830,1,676,170,8010,1
997,18,9154,1,2397,170,8142,1
998,14,11905,1,408,170,1325,1
999,18,9550,1,2412,170,8348,1
1000,18,10672,1,446,170,4454,1
1001,14,9154,3,2397,170,8461,1
1002,14,11098,1,1927,170,8483,1
1003,18,10656,1,2065,170,8224,1
1004,5,9234,1,646,170,626,1
1005,5,12156,1,1764,170,9141,1
1006,5,9595,1,1735,170,9399,1
1007,9,10478,1,2597,170,10181,1
1008,9,9425,1,1519,170,10364,1
1009,9,12382,1,1696,170,717,1
1010,9,12481,1,2114,170,10538,1
1011,9,12382,1,429,170,10540,1
1012,9,10478,1,2597,170,10181,1
1013,9,12390,1,255,170,10671,1
1014,9,12382,1,429,170,4671,1
1015,9,10478,1,1114,170,10181,1
1016,24,9673,1,1174,170,3841,1
1017,9,10478,1,1114,170,10181,1
1018,24,10978,1,500,170,10835,1
1019,9,10478,1,1363,170,10181,1
1020,4,9327,1,2114,170,11149,1
1021,4,10194,1,1153,170,11166,1
1022,23,9117,1,1982,170,322,1
1023,4,9056,3,1979,170,11440,1
1024,4,9113,1,343,170,255,1
1025,4,9191,1,950,170,255,1
1026,4,9773,1,2097,170,11391,1
1027,24,10550,3,2665,170,503,1
1028,4,11377,1,1755,170,8335,1
1029,24,9060,1,1911,170,12196,1
1030,4,9220,1,911,170,4463,1
1031,4,12836,1,2894,170,11144,1
1032,4,10515,1,2159,170,11128,1
1033,4,9320,1,2358,170,12525,1
1034,36,10866,1,1672,170,5958,1
1035,30,12914,1,1118,170,5096,1
1036,20,12976,1,1597,170,8983,1
1037,20,11662,1,2456,170,889,1
1038,20,11234,1,1842,170,14053,1
1039,20,13118,1,1696,170,14080,1
1040,26,13126,1,2868,170,14138,1
1041,20,9604,1,1580,170,13946,1
1042,20,11200,1,1828,170,14497,1
1043,20,9514,1,1355,170,14506,1
1044,20,11947,1,555,170,14533,1
1045,30,12914,1,2768,170,5096,1
1046,20,9180,1,1979,170,14985,1
1047,26,9635,1,1059,170,14192,1
1048,26,9879,1,1526,170,15081,1
1049,26,13261,1,1672,170,15144,1
1050,23,13286,1,2900,170,1552,1
1051,6,9948,1,2167,170,3510,1
1052,18,13883,1,1837,170,19315,1
1053,18,13918,1,2397,170,7895,1
1054,32,9080,3,724,170,21270,1
1055,9,9099,1,1942,170,10208,1
1056,9,9099,1,1735,170,10208,1
1057,32,9132,3,1809,170,21334,1
1058,32,14086,3,1382,170,21340,1
1059,32,14093,3,1174,170,10674,1
1060,6,14100,1,1626,170,21424,1
1061,6,9325,1,703,170,21437,1
1062,9,12390,1,255,170,10671,1
1063,6,9380,1,2358,170,21458,1
1064,32,13251,2,218,170,21466,1
1065,9,10478,1,1632,170,10181,1
1066,9,10478,1,617,170,10181,1
1067,6,14116,1,429,170,1325,1
1068,32,10627,1,180,170,21509,1
1069,32,9197,1,2906,170,21554,1
1070,32,9803,3,1652,170,21565,1
1071,32,11893,1,2167,170,21576,1
1072,32,12489,1,2849,170,489,1
1073,30,11669,1,1067,170,21621,1
1074,24,10206,1,2825,170,12122,1
1075,6,9957,3,741,170,21664,1
1076,30,11957,1,2247,170,689,1
1077,30,12623,1,636,170,21673,1
1078,24,9393,1,1735,170,503,1
1079,24,12422,1,500,170,21702,1
1080,6,12628,1,588,170,21708,1
1081,15,9823,1,694,170,21722,1
1082,24,9610,1,2605,170,3052,1
1083,24,10519,1,813,170,11094,1
1084,6,14100,1,2302,170,21783,1
1085,24,9060,1,1911,170,21802,1
1086,24,9437,1,1602,170,7919,1
1087,24,9060,1,2030,170,12548,1
1088,6,12630,1,742,170,21879,1
1089,24,9060,1,2030,170,21918,1
1090,6,9450,1,741,170,21933,1
1091,6,10655,1,2456,170,21957,1
1092,24,9060,1,1911,170,21976,1
1093,24,9060,1,2030,170,22070,1
1094,24,10860,1,716,170,3052,1
1095,24,9060,1,1911,170,22146,1
1096,30,11704,1,535,170,22297,1
1097,24,9060,1,1911,170,22300,1
1098,24,10502,1,2379,170,5867,1
1099,24,9110,1,1747,170,3052,1
1100,24,10682,1,2456,170,3366,1
1101,6,9380,1,345,170,22431,1
1102,30,12623,1,1764,170,22454,1
1103,6,14210,2,2542,170,22460,1
1104,30,9132,3,446,170,22461,1
1105,24,10978,1,500,170,10835,1
1106,9,9880,1,676,171,669,1
1107,33,10907,1,1489,171,10986,1
1108,9,10478,1,509,171,10181,1
1109,24,12604,1,742,171,11054,1
1110,24,12604,1,742,171,11054,1
1111,24,12604,1,742,171,11054,1
1112,24,12604,1,742,171,11054,1
1113,24,12604,1,742,171,11822,1
1114,24,12604,1,742,171,4671,1
1115,24,12604,1,742,171,11054,1
1116,26,9301,1,2189,171,13968,1
1117,24,10124,1,1165,171,21618,1
1118,24,12604,1,742,171,11822,1
1119,24,12604,1,742,171,4671,1
1120,24,12604,1,742,171,11054,1
1121,13,10409,1,2204,172,2953,1
1122,13,10124,1,1696,172,3262,1
1123,24,9880,1,676,172,669,1
1124,26,13171,1,1965,172,14534,1
1125,26,10124,1,1696,172,14773,1
1126,26,9515,1,2477,172,8743,1
1127,23,9098,1,1968,172,824,1
1128,6,10733,1,932,172,3635,1
1129,4,9246,1,1036,172,17094,1
1130,4,13584,2,601,172,17299,1
1131,15,10788,1,1696,172,21600,1
1132,24,9680,1,1764,172,689,1
1133,15,9880,1,676,172,6678,1
1134,15,10788,1,1696,172,22027,1
1135,15,10788,1,1696,172,22444,1
1136,24,12440,3,1696,172,22480,1
1137,13,9843,1,1672,173,1328,1
1138,22,9458,1,636,173,1417,1
1139,1,9096,2,1980,173,406,1
1140,1,10383,1,1957,173,233,1
1141,13,9140,1,651,173,2915,1
1142,13,10428,1,1626,173,2983,1
1143,12,9952,3,1626,173,2990,1
1144,13,10436,1,742,173,2043,1
1145,13,10456,1,371,173,3044,1
1146,13,10457,1,1696,173,174,1
1147,13,9722,1,1696,173,3046,1
1148,13,9843,1,1672,173,1328,1
1149,13,10484,1,1719,173,3100,1
1150,13,10525,1,1957,173,3187,1
1151,13,10354,1,2379,173,3226,1
1152,13,9365,1,1489,173,3281,1
1153,13,9999,1,2352,173,3334,1
1154,13,10588,1,676,173,689,1
1155,13,10590,3,2405,173,3389,1
1156,13,10151,1,1011,173,3400,1
1157,13,9244,1,676,173,3421,1
1158,18,9640,1,742,173,3493,1
1159,15,10751,1,830,173,3692,1
1160,4,9670,3,194,173,4718,1
1161,15,10751,1,2333,173,3692,1
1162,6,10137,1,1672,173,5357,1
1163,10,11535,1,416,173,6355,1
1164,5,12163,1,1735,173,9159,1
1165,9,12382,1,1696,173,10186,1
1166,9,9099,1,2433,173,10208,1
1167,9,12414,2,68,173,10292,1
1168,33,9695,3,2750,173,10185,1
1169,9,9871,1,2065,173,10259,1
1170,9,10906,1,2752,173,10454,1
1171,33,10079,3,2787,173,10466,1
1172,9,12475,1,1626,173,3005,1
1173,9,12475,1,1626,173,3005,1
1174,9,9099,1,813,173,10208,1
1175,9,9673,1,1764,173,10555,1
1176,9,9378,1,2751,173,3005,1
1177,9,9378,1,2751,173,3005,1
1178,32,12510,1,559,173,10646,1
1179,35,12514,1,1696,173,10660,1
1180,9,12540,1,1672,173,10760,1
1181,9,12424,1,742,173,10847,1
1182,9,11706,1,1764,173,10874,1
1183,9,12489,1,1632,173,3052,1
1184,9,9880,1,676,173,669,1
1185,24,11836,1,676,173,11058,1
1186,23,12597,1,1696,173,11172,1
1187,15,9386,1,2793,173,2279,1
1188,23,9117,1,327,173,11368,1
1189,24,9589,1,1626,173,4229,1
1190,24,9060,1,1911,173,11712,1
1191,24,11836,1,676,173,11244,1
1192,24,9060,1,2030,173,3441,1
1193,24,9393,1,1735,173,12068,1
1194,24,9060,1,1911,173,12105,1
1195,24,9360,1,741,173,12217,1
1196,24,9933,1,741,173,12340,1
1197,23,12597,1,1696,173,9522,1
1198,24,11836,1,676,173,12387,1
1199,15,9124,1,1696,173,12480,1
1200,26,12882,1,2491,173,12692,1
1201,20,12888,1,1083,173,9164,1
1202,26,11756,1,2552,173,12787,1
1203,26,12667,1,1455,173,12928,1
1204,26,12937,1,676,173,12980,1
1205,27,11080,1,1455,173,13163,1
1206,26,9488,1,1842,173,13388,1
1207,20,9970,1,1696,173,13432,1
1208,26,10336,1,72,173,13491,1
1209,20,9307,1,1739,173,2914,1
1210,20,9307,1,2772,173,988,1
1211,26,13069,1,2761,173,9327,1
1212,20,12976,1,1597,173,12661,1
1213,4,10095,3,350,173,2253,1
1214,20,12888,1,933,173,14223,1
1215,36,11080,1,370,173,14345,1
1216,20,9292,1,933,173,14553,1
1217,26,13176,1,260,173,14568,1
1218,20,9970,1,1696,173,14008,1
1219,26,10354,1,2191,173,3179,1
1220,26,13194,1,2903,173,14782,1
1221,26,9140,1,651,173,14799,1
1222,26,11589,1,877,173,14008,1
1223,20,11288,1,512,173,14897,1
1224,20,12970,1,358,173,14902,1
1225,26,13039,1,1696,173,13609,1
1226,20,9970,1,1696,173,12812,1
1227,20,9297,1,260,173,988,1
1228,26,10602,1,2517,173,3432,1
1229,20,9072,1,2541,173,12898,1
1230,20,13025,1,551,173,13378,1
1231,4,13251,1,950,173,201,1
1232,26,9229,1,676,173,15096,1
1233,4,12914,1,1330,173,15184,1
1234,13,9514,1,701,173,684,1
1235,1,9741,1,1185,173,15249,1
1236,12,9127,1,1174,173,15446,1
1237,1,9263,2,1764,173,249,1
1238,23,9887,1,1160,173,16002,1
1239,23,9469,1,1989,173,16106,1
1240,1,13400,1,1696,173,16133,1
1241,13,9205,1,1968,173,16179,1
1242,13,10483,1,2929,173,19,1
1243,23,10181,1,2248,173,16336,1
1244,12,10353,1,2604,173,4904,1
1245,13,13447,1,1042,173,16420,1
1246,15,10751,1,2333,173,3692,1
1247,15,9205,1,929,173,16542,1
1248,7,10803,1,1230,173,16784,1
1249,6,9142,1,1059,173,16815,1
1250,6,9781,1,596,173,3446,1
1251,6,9142,2,2742,173,3635,1
1252,6,9142,1,1315,173,16885,1
1253,6,11691,1,2097,173,3635,1
1254,6,9142,1,1315,173,4370,1
1255,6,10638,3,2835,173,5412,1
1256,6,9142,1,1063,173,16815,1
1257,6,11055,3,1754,173,3446,1
1258,6,9142,2,2023,173,3635,1
1259,6,9142,1,2023,173,16815,1
1260,6,9142,1,1063,173,3553,1
1261,6,9142,1,1846,173,3553,1
1262,6,9142,1,1315,173,16913,1
1263,7,11131,1,1916,173,4017,1
1264,6,9142,1,2762,173,16815,1
1265,6,9142,1,544,173,16815,1
1266,6,9142,1,2742,173,3553,1
1267,7,10957,1,1864,173,6201,1
1268,6,9142,1,1315,173,3863,1
1269,10,10836,1,1632,173,2514,1
1270,18,10656,1,676,173,5786,1
1271,4,9747,1,779,173,17671,1
1272,4,10218,1,2853,173,4765,1
1273,19,12698,1,1059,173,18019,1
1274,18,10656,1,332,173,4195,1
1275,18,10656,1,1489,173,4258,1
1276,18,10656,1,2433,173,3929,1
1277,18,10656,1,2477,173,4009,1
1278,4,13753,1,834,173,18517,1
1279,18,10656,1,332,173,18580,1
1280,18,13765,1,2665,173,18657,1
1281,14,13820,1,636,173,4097,1
1282,16,10836,1,1506,173,19240,1
1283,18,10656,1,1352,173,8224,1
1284,18,10656,1,2268,173,8224,1
1285,14,13846,1,2793,173,726,1
1286,14,10732,1,2481,173,19575,1
1287,14,11263,1,415,173,19615,1
1288,14,11935,3,2793,173,19650,1
1289,18,11321,1,2412,173,7886,1
1290,18,13292,1,1927,173,5786,1
1291,18,9212,1,1302,173,19786,1
1292,18,10656,1,370,173,8224,1
1293,18,10656,1,1404,173,19897,1
1294,18,12670,1,676,173,5571,1
1295,5,11450,1,1266,173,20039,1
1296,5,13849,1,2232,173,20081,1
1297,5,10564,1,2793,173,20203,1
1298,5,9905,1,1626,173,8583,1
1299,5,12135,1,1965,173,20269,1
1300,8,11537,1,1696,173,20325,1
1301,8,10357,1,2884,173,5867,1
1302,8,10357,1,429,173,5867,1
1303,8,10357,1,555,173,5867,1
1304,8,10357,1,1352,173,5867,1
1305,8,10051,1,2963,173,5615,1
1306,8,11537,1,1696,173,20643,1
1307,8,9503,1,610,173,20733,1
1308,17,14047,1,1369,173,10001,1
1309,32,12510,1,559,173,10646,1
1310,6,12418,3,1764,173,11473,1
1311,9,9871,1,2065,173,10259,1
1312,34,13158,1,2838,173,21369,1
1313,6,12418,3,1626,173,11473,1
1314,6,12418,3,1626,173,10666,1
1315,6,12418,3,1764,173,10666,1
1316,6,14107,2,596,173,3178,1
1317,35,14109,1,1696,173,21453,1
1318,6,13930,1,991,173,21477,1
1319,6,12323,1,1696,173,21479,1
1320,32,12408,3,1916,173,10674,1
1321,6,11288,1,1764,173,21492,1
1322,9,10906,1,2752,173,10454,1
1323,9,12424,1,742,173,10847,1
1324,35,14124,1,742,173,21555,1
1325,6,12323,1,446,173,21479,1
1326,24,14127,3,2198,173,21605,1
1327,24,10526,1,1696,173,21622,1
1328,24,9060,1,1911,173,12105,1
1329,6,11288,1,1174,173,21625,1
1330,24,9060,1,1911,173,21633,1
1331,6,14107,2,596,173,3178,1
1332,24,9060,1,1911,173,21701,1
1333,30,10491,1,1210,173,21715,1
1334,9,11706,1,2541,173,10308,1
1335,6,12418,3,1174,173,21741,1
1336,15,9603,1,676,173,21765,1
1337,24,11836,1,676,173,11244,1
1338,15,9903,1,1764,173,21773,1
1339,24,9060,1,1911,173,21784,1
1340,15,9378,1,1764,173,11859,1
1341,30,13036,1,1533,173,21814,1
1342,24,9373,1,742,173,21840,1
1343,6,11133,1,1607,173,1302,1
1344,24,9060,1,1911,173,11712,1
1345,30,13036,1,1533,173,21814,1
1346,15,10830,1,1976,173,8511,1
1347,24,9880,1,676,173,669,1
1348,24,9060,1,1911,173,21917,1
1349,6,9406,1,705,173,21934,1
1350,6,12418,3,1672,173,11473,1
1351,24,11171,1,2963,173,21989,1
1352,24,11836,1,676,173,12387,1
1353,23,12057,1,711,173,22019,1
1354,30,10179,1,1011,173,1488,1
1355,15,9378,1,1764,173,22053,1
1356,24,9060,1,1911,173,22056,1
1357,30,12986,1,1352,173,11827,1
1358,15,9871,3,2310,173,22092,1
1359,15,9378,1,741,173,22094,1
1360,6,11288,1,1916,173,21625,1
1361,6,9325,2,1764,173,22097,1
1362,6,12628,1,1696,173,12144,1
1363,6,12418,3,2302,173,11473,1
1364,6,10710,1,2442,173,11594,1
1365,24,11836,1,676,173,22182,1
1366,6,9780,1,1696,173,22186,1
1367,6,10705,1,676,173,22323,1
1368,33,10079,1,1842,173,10466,1
1369,24,9060,1,2030,173,3441,1
1370,30,9880,1,676,173,669,1
1371,30,11473,1,1533,173,22377,1
1372,24,11839,1,1444,173,22386,1
1373,24,9060,1,1911,173,22392,1
1374,24,11836,1,676,173,11058,1
1375,15,10635,3,482,173,22410,1
1376,24,9393,1,1735,173,12068,1
1377,24,9060,1,1911,173,22416,1
1378,30,10491,1,1747,173,22426,1
1379,24,9060,1,512,173,3841,1
1380,6,10252,2,1696,173,19803,1
1381,24,9373,1,742,173,20474,1
1382,31,9158,1,831,174,144,1
1383,13,9190,1,1245,174,159,1
1384,31,9304,1,1626,174,308,1
1385,31,9463,1,830,174,585,1
1386,31,9494,1,614,174,153,1
1387,31,9546,1,587,174,736,1
1388,31,9100,1,1968,174,785,1
1389,22,9436,3,459,174,30,1
1390,13,9754,1,2588,174,1058,1
1391,31,9100,1,2722,174,1208,1
1392,31,9366,1,656,174,222,1
1393,31,9211,1,2023,174,1541,1
1394,31,9163,1,490,174,1549,1
1395,1,9096,1,809,174,1366,1
1396,13,9744,1,555,174,159,1
1397,31,9657,1,701,174,1855,1
1398,1,9068,1,1696,174,255,1
1399,31,9278,1,2793,174,153,1
1400,31,9306,1,429,174,362,1
1401,4,10172,1,281,174,765,1
1402,31,9169,1,1371,174,2257,1
1403,23,9109,1,429,174,114,1
1404,1,9741,1,909,174,2328,1
1405,31,9913,1,1785,174,286,1
1406,31,9195,1,2898,174,2476,1
1407,31,9100,1,1443,174,2617,1
1408,23,9199,1,555,174,528,1
1409,13,10401,1,1696,174,159,1
1410,13,10430,1,1186,174,2985,1
1411,13,10458,1,551,174,3047,1
1412,13,10010,1,1696,174,3071,1
1413,13,10458,1,1696,174,3047,1
1414,13,10480,1,1696,174,3093,1
1415,12,10137,3,2247,174,3174,1
1416,12,10425,1,2944,174,1500,1
1417,13,9124,1,741,174,2931,1
1418,15,10836,1,636,174,3902,1
1419,15,10836,1,2189,174,4552,1
1420,6,10669,1,1928,174,3510,1
1421,15,10836,1,2016,174,726,1
1422,18,11185,1,2035,174,4956,1
1423,12,9728,1,1245,174,2914,1
1424,12,10519,2,902,174,5479,1
1425,12,9728,1,2869,174,2914,1
1426,12,10430,1,1186,174,5518,1
1427,4,10069,1,2065,174,5665,1
1428,15,10836,1,555,174,3623,1
1429,19,9076,1,1979,174,5801,1
1430,19,11412,1,676,174,465,1
1431,19,9736,1,2750,174,5905,1
1432,19,11421,1,551,174,5914,1
1433,19,9124,1,1059,174,4028,1
1434,19,11421,1,946,174,5967,1
1435,19,11421,1,1982,174,5990,1
1436,19,11421,1,1828,174,689,1
1437,19,11475,1,1010,174,2346,1
1438,19,9222,1,1928,174,6205,1
1439,19,11421,1,2750,174,5845,1
1440,19,10353,1,2604,174,5903,1
1441,19,11440,1,742,174,6329,1
1442,19,9224,1,2302,174,6342,1
1443,19,11537,1,1696,174,669,1
1444,19,9500,1,2397,174,669,1
1445,19,11555,1,742,174,6494,1
1446,19,9500,1,742,174,5826,1
1447,19,11558,1,1928,174,476,1
1448,19,10055,2,1720,174,6610,1
1449,19,9472,1,478,174,6659,1
1450,19,11421,1,153,174,6673,1
1451,19,11503,1,1626,174,669,1
1452,10,10737,1,555,174,7644,1
1453,18,10660,3,260,174,7994,1
1454,18,11792,1,1916,174,8111,1
1455,14,11855,1,997,174,8118,1
1456,5,12019,1,555,174,8694,1
1457,8,10071,3,2541,174,8920,1
1458,5,12195,1,1696,174,9535,1
1459,9,12390,1,830,174,10206,1
1460,9,9099,1,772,174,10208,1
1461,9,9099,1,1302,174,10208,1
1462,9,11534,1,2405,174,1676,1
1463,32,11593,1,1230,174,1470,1
1464,9,10276,1,1979,174,10599,1
1465,9,12519,1,2779,174,10682,1
1466,9,9132,1,991,174,10745,1
1467,9,9124,1,551,174,10768,1
